"datasetId","measurementId","measurementType","referencingId","sourceDoi","sourceId","timeRelative","timeUnit","timeAbsolute","parameter","inheritId","parameterDescription","parameterDataType","parameterText","parameterStatistics","parameterNumeric","parameterNumericOperator","parameterUnit","parameterUncertaintyType","parameterUncertaintyLower","parameterUncertaintyUpper","parameterUncertaintyUnit","ownerGroup","protocolId","instrumentId","X","X.1"
"10.1093/toxsci/kfp247",155,"Property",153,"",NA,NA,"",NA,"macrophage count",NA,"Reported by Experimenter","Numeric","","","5000000","=","dimensionless","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",156,"Property",153,"",NA,NA,"",NA,"Lactate Dehydrogenase measurement",NA,"Reported by Experimenter","Numeric","","","100","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",157,"Property",153,"",NA,NA,"",NA,"Collagen",NA,"Reported by Experimenter","Numeric","","","100","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",158,"Property",153,"",NA,NA,"",NA,"protein measurement",NA,"Reported by Experimenter","Numeric","","","100","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",159,"Instance",109,"",NA,4,"Week ",NA,"",NA,"","","","","","","","","","","","[]","[]","[]",NA,NA
"10.1093/toxsci/kfp247",160,"Material",159,"",NA,NA,"",NA,"Core component",NA,"Made by Experimenter","Text ","Multi-walled carbon nanotube","","","","","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",161,"Property",160,"",NA,NA,"",NA,"Concentration",NA,"Reported by Experimenter","Numeric","","","0.1","=","milligram per cubic meter","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",162,"Medium",159,"",NA,NA,"",NA,"Class",34,"Reported by Supplier","Text ","Mammal","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",163,"Medium",159,"",NA,NA,"",NA,"Body Substance",NA,"Reported by Supplier","Text ","Bronchoalveolar lavage","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",164,"Property",163,"",NA,NA,"",NA,"Polymorphonuclear leukocyte",NA,"Reported by Experimenter","Numeric","","","0","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",165,"Property",163,"",NA,NA,"",NA,"macrophage count",NA,"Reported by Experimenter","Numeric","","","4000000","=","dimensionless","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",166,"Property",163,"",NA,NA,"",NA,"Lactate Dehydrogenase measurement",NA,"Reported by Experimenter","Numeric","","","100","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",167,"Property",163,"",NA,NA,"",NA,"Collagen",NA,"Reported by Experimenter","Numeric","","","100","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",168,"Property",163,"",NA,NA,"",NA,"protein measurement",NA,"Reported by Experimenter","Numeric","","","100","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",169,"Instance",119,"",NA,4,"Week ",NA,"",NA,"","","","","","","","","","","","[]","[]","[]",NA,NA
"10.1093/toxsci/kfp247",170,"Material",169,"",NA,NA,"",NA,"Core component",NA,"Made by Experimenter","Text ","Multi-walled carbon nanotube","","","","","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",171,"Property",170,"",NA,NA,"",NA,"Concentration",NA,"Reported by Experimenter","Numeric","","","0.4","=","milligram per cubic meter","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",172,"Medium",169,"",NA,NA,"",NA,"Class",51,"Reported by Supplier","Text ","Mammal","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",173,"Medium",169,"",NA,NA,"",NA,"Body Substance",NA,"Reported by Supplier","Text ","Bronchoalveolar lavage","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",174,"Property",173,"",NA,NA,"",NA,"Polymorphonuclear leukocyte",NA,"Reported by Experimenter","Numeric","","","6","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",175,"Property",173,"",NA,NA,"",NA,"macrophage count",NA,"Reported by Experimenter","Numeric","","","6000000","=","dimensionless","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",176,"Property",173,"",NA,NA,"",NA,"Lactate Dehydrogenase measurement",NA,"Reported by Experimenter","Numeric","","","200","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",177,"Property",173,"",NA,NA,"",NA,"Collagen",NA,"Reported by Experimenter","Numeric","","","240","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",178,"Property",173,"",NA,NA,"",NA,"protein measurement",NA,"Reported by Experimenter","Numeric","","","179","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",179,"Instance",129,"",NA,4,"Week ",NA,"",NA,"","","","","","","","","","","","[]","[]","[]",NA,NA
"10.1093/toxsci/kfp247",180,"Material",179,"",NA,NA,"",NA,"Core component",NA,"Made by Experimenter","Text ","Multi-walled carbon nanotube","","","","","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",181,"Property",180,"",NA,NA,"",NA,"Concentration",NA,"Reported by Experimenter","Numeric","","","1.5","=","milligram per cubic meter","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",182,"Medium",179,"",NA,NA,"",NA,"Class",68,"Reported by Supplier","Text ","Mammal","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",183,"Medium",179,"",NA,NA,"",NA,"Body Substance",NA,"Reported by Supplier","Text ","Bronchoalveolar lavage","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",184,"Property",183,"",NA,NA,"",NA,"Polymorphonuclear leukocyte",NA,"Reported by Experimenter","Numeric","","","14","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",185,"Property",183,"",NA,NA,"",NA,"macrophage count",NA,"Reported by Experimenter","Numeric","","","14000000","=","dimensionless","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",186,"Property",183,"",NA,NA,"",NA,"Lactate Dehydrogenase measurement",NA,"Reported by Experimenter","Numeric","","","370","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",187,"Property",183,"",NA,NA,"",NA,"Collagen",NA,"Reported by Experimenter","Numeric","","","330","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",188,"Property",183,"",NA,NA,"",NA,"protein measurement",NA,"Reported by Experimenter","Numeric","","","200","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",189,"Instance",139,"",NA,4,"Week ",NA,"",NA,"","","","","","","","","","","","[]","[]","[]",NA,NA
"10.1093/toxsci/kfp247",190,"Material",189,"",NA,NA,"",NA,"Core component",NA,"Made by Experimenter","Text ","Multi-walled carbon nanotube","","","","","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",191,"Property",190,"",NA,NA,"",NA,"Concentration",NA,"Reported by Experimenter","Numeric","","","6","=","milligram per cubic meter","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",192,"Medium",189,"",NA,NA,"",NA,"Class",85,"Reported by Supplier","Text ","Mammal","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",193,"Medium",189,"",NA,NA,"",NA,"Body Substance",NA,"Reported by Supplier","Text ","Bronchoalveolar lavage","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",194,"Property",193,"",NA,NA,"",NA,"Polymorphonuclear leukocyte",NA,"Reported by Experimenter","Numeric","","","20","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",195,"Property",193,"",NA,NA,"",NA,"macrophage count",NA,"Reported by Experimenter","Numeric","","","25000000","=","dimensionless","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",196,"Property",193,"",NA,NA,"",NA,"Lactate Dehydrogenase measurement",NA,"Reported by Experimenter","Numeric","","","540","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",197,"Property",193,"",NA,NA,"",NA,"Collagen",NA,"Reported by Experimenter","Numeric","","","1500","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",198,"Property",193,"",NA,NA,"",NA,"protein measurement",NA,"Reported by Experimenter","Numeric","","","290","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",199,"Instance",149,"",NA,9,"Week ",NA,"",NA,"","","","","","","","","","","","[]","[]","[]",NA,NA
"10.1093/toxsci/kfp247",200,"Material",199,"",NA,NA,"",NA,"Core component",NA,"Made by Experimenter","Text ","Multi-walled carbon nanotube","","","","","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",201,"Property",200,"",NA,NA,"",NA,"Concentration",NA,"Reported by Experimenter","Numeric","","","0","=","milligram per cubic meter","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",202,"Medium",199,"",NA,NA,"",NA,"Class",17,"Reported by Supplier","Text ","Mammal","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",203,"Medium",199,"",NA,NA,"",NA,"Body Substance",NA,"Reported by Supplier","Text ","Bronchoalveolar lavage","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",204,"Property",203,"",NA,NA,"",NA,"Polymorphonuclear leukocyte",NA,"Reported by Experimenter","Numeric","","","0","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",205,"Property",203,"",NA,NA,"",NA,"macrophage count",NA,"Reported by Experimenter","Numeric","","","5000000","=","dimensionless","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",206,"Property",203,"",NA,NA,"",NA,"Lactate Dehydrogenase measurement",NA,"Reported by Experimenter","Numeric","","","100","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",207,"Property",203,"",NA,NA,"",NA,"Collagen",NA,"Reported by Experimenter","Numeric","","","100","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",208,"Property",203,"",NA,NA,"",NA,"protein measurement",NA,"Reported by Experimenter","Numeric","","","100","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",209,"Instance",159,"",NA,9,"Week ",NA,"",NA,"","","","","","","","","","","","[]","[]","[]",NA,NA
"10.1093/toxsci/kfp247",210,"Material",209,"",NA,NA,"",NA,"Core component",NA,"Made by Experimenter","Text ","Multi-walled carbon nanotube","","","","","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",211,"Property",210,"",NA,NA,"",NA,"Concentration",NA,"Reported by Experimenter","Numeric","","","0.1","=","milligram per cubic meter","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",212,"Medium",209,"",NA,NA,"",NA,"Class",34,"Reported by Supplier","Text ","Mammal","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",213,"Medium",209,"",NA,NA,"",NA,"Body Substance",NA,"Reported by Supplier","Text ","Bronchoalveolar lavage","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",214,"Property",213,"",NA,NA,"",NA,"Polymorphonuclear leukocyte",NA,"Reported by Experimenter","Numeric","","","4","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",215,"Property",213,"",NA,NA,"",NA,"macrophage count",NA,"Reported by Experimenter","Numeric","","","5000000","=","dimensionless","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",216,"Property",213,"",NA,NA,"",NA,"Lactate Dehydrogenase measurement",NA,"Reported by Experimenter","Numeric","","","160","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",217,"Property",213,"",NA,NA,"",NA,"Collagen",NA,"Reported by Experimenter","Numeric","","","140","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",218,"Property",213,"",NA,NA,"",NA,"protein measurement",NA,"Reported by Experimenter","Numeric","","","130","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",219,"Instance",169,"",NA,9,"Week ",NA,"",NA,"","","","","","","","","","","","[]","[]","[]",NA,NA
"10.1093/toxsci/kfp247",220,"Material",219,"",NA,NA,"",NA,"Core component",NA,"Made by Experimenter","Text ","Multi-walled carbon nanotube","","","","","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",221,"Property",220,"",NA,NA,"",NA,"Concentration",NA,"Reported by Experimenter","Numeric","","","0.4","=","milligram per cubic meter","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",222,"Medium",219,"",NA,NA,"",NA,"Class",51,"Reported by Supplier","Text ","Mammal","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",223,"Medium",219,"",NA,NA,"",NA,"Body Substance",NA,"Reported by Supplier","Text ","Bronchoalveolar lavage","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",224,"Property",223,"",NA,NA,"",NA,"Polymorphonuclear leukocyte",NA,"Reported by Experimenter","Numeric","","","6","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",225,"Property",223,"",NA,NA,"",NA,"macrophage count",NA,"Reported by Experimenter","Numeric","","","5000000","=","dimensionless","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",226,"Property",223,"",NA,NA,"",NA,"Lactate Dehydrogenase measurement",NA,"Reported by Experimenter","Numeric","","","200","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",227,"Property",223,"",NA,NA,"",NA,"Collagen",NA,"Reported by Experimenter","Numeric","","","210","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",228,"Property",223,"",NA,NA,"",NA,"protein measurement",NA,"Reported by Experimenter","Numeric","","","150","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",229,"Instance",179,"",NA,9,"Week ",NA,"",NA,"","","","","","","","","","","","[]","[]","[]",NA,NA
"10.1093/toxsci/kfp247",230,"Material",229,"",NA,NA,"",NA,"Core component",NA,"Made by Experimenter","Text ","Multi-walled carbon nanotube","","","","","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",231,"Property",230,"",NA,NA,"",NA,"Concentration",NA,"Reported by Experimenter","Numeric","","","1.5","=","milligram per cubic meter","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",232,"Medium",229,"",NA,NA,"",NA,"Class",68,"Reported by Supplier","Text ","Mammal","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",233,"Medium",229,"",NA,NA,"",NA,"Body Substance",NA,"Reported by Supplier","Text ","Bronchoalveolar lavage","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",234,"Property",233,"",NA,NA,"",NA,"Polymorphonuclear leukocyte",NA,"Reported by Experimenter","Numeric","","","14","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",235,"Property",233,"",NA,NA,"",NA,"macrophage count",NA,"Reported by Experimenter","Numeric","","","12000000","=","dimensionless","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",236,"Property",233,"",NA,NA,"",NA,"Lactate Dehydrogenase measurement",NA,"Reported by Experimenter","Numeric","","","380","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",237,"Property",233,"",NA,NA,"",NA,"Collagen",NA,"Reported by Experimenter","Numeric","","","330","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",238,"Property",233,"",NA,NA,"",NA,"protein measurement",NA,"Reported by Experimenter","Numeric","","","210","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",239,"Instance",189,"",NA,9,"Week ",NA,"",NA,"","","","","","","","","","","","[]","[]","[]",NA,NA
"10.1093/toxsci/kfp247",240,"Material",239,"",NA,NA,"",NA,"Core component",NA,"Made by Experimenter","Text ","Multi-walled carbon nanotube","","","","","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",241,"Property",240,"",NA,NA,"",NA,"Concentration",NA,"Reported by Experimenter","Numeric","","","6","=","milligram per cubic meter","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",242,"Medium",239,"",NA,NA,"",NA,"Class",85,"Reported by Supplier","Text ","Mammal","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",243,"Medium",239,"",NA,NA,"",NA,"Body Substance",NA,"Reported by Supplier","Text ","Bronchoalveolar lavage","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",244,"Property",243,"",NA,NA,"",NA,"Polymorphonuclear leukocyte",NA,"Reported by Experimenter","Numeric","","","22","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",245,"Property",243,"",NA,NA,"",NA,"macrophage count",NA,"Reported by Experimenter","Numeric","","","30000000","=","dimensionless","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",246,"Property",243,"",NA,NA,"",NA,"Lactate Dehydrogenase measurement",NA,"Reported by Experimenter","Numeric","","","1000","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",247,"Property",243,"",NA,NA,"",NA,"Collagen",NA,"Reported by Experimenter","Numeric","","","620","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",248,"Property",243,"",NA,NA,"",NA,"protein measurement",NA,"Reported by Experimenter","Numeric","","","380","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",249,"Instance",199,"",NA,13,"Week ",NA,"",NA,"","","","","","","","","","","","[]","[]","[]",NA,NA
"10.1093/toxsci/kfp247",250,"Material",249,"",NA,NA,"",NA,"Core component",NA,"Made by Experimenter","Text ","Multi-walled carbon nanotube","","","","","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",251,"Property",250,"",NA,NA,"",NA,"Concentration",NA,"Reported by Experimenter","Numeric","","","0","=","milligram per cubic meter","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",252,"Medium",249,"",NA,NA,"",NA,"Class",17,"Reported by Supplier","Text ","Mammal","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",253,"Medium",249,"",NA,NA,"",NA,"Body Substance",NA,"Reported by Supplier","Text ","Bronchoalveolar lavage","","","","","","","","","[]","[""321""]","[]",NA,NA
"10.1093/toxsci/kfp247",254,"Property",253,"",NA,NA,"",NA,"Polymorphonuclear leukocyte",NA,"Reported by Experimenter","Numeric","","","0","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",255,"Property",253,"",NA,NA,"",NA,"macrophage count",NA,"Reported by Experimenter","Numeric","","","5000000","=","dimensionless","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",256,"Property",253,"",NA,NA,"",NA,"Lactate Dehydrogenase measurement",NA,"Reported by Experimenter","Numeric","","","100","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",257,"Property",253,"",NA,NA,"",NA,"Collagen",NA,"Reported by Experimenter","Numeric","","","100","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",258,"Property",253,"",NA,NA,"",NA,"protein measurement",NA,"Reported by Experimenter","Numeric","","","100","=","percent","","","","","[]","[""322""]","[]",NA,NA
"10.1093/toxsci/kfp247",259,"Instance",209,"",NA,13,"Week ",NA,"",NA,"","","","","","","","","","","","[]","[]","[]",NA,NA
"10.1093/toxsci/kfp247",260,"Material",259,"",NA,NA,"",NA,"Core component",NA,"Made by Experimenter","Text ","Multi-walled carbon nanotube","","","","","","","","","[]","[""320""]","[]",NA,NA
"10.1093/toxsci/kfp247",261,"Property",260,"",NA,NA,"",NA,"Concentration",NA,"Reported by Experimenter","Numeric","","","0.1","=","milligram per cubic meter","","","","","[]","[""320""]","[]",NA,NA
